key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
432	c	VII	11	9	3	33.3	2	1	5 b7 6 7 5 1 4 5 1	['b7 b7 6 7', '4 5 5']	['v6 V2/IV IV6 V65', 'IV7 V V7']	['6 7', '4 5 5']	['IV6 V65', 'IV7 V V7']	['b7 b7 6']	['v6 V2/IV IV6']	('c11n02_allemande', 44)	('c11n02_allemande', 54)
433	c	v	13	11	4	36.4	1	3	3 6 4 5 1 4 3 2 1 5 1	['4 5', '4 3 2 1']	['ii%65 V', 'iv i6 V43 i']	['4 5']	['ii%65 V']	['4 3 2 1']	['iv i6 V43 i']	('c11n02_allemande', 56)	('c11n02_allemande', 68)
434	c	i	52	49	15	30.6	12	3	#3 1 4 2 5 1 #7 5 3 1 #7 1 5 1 4 5 6 #6 7 #7 5 1 6 5 1 5 1 2 #7 1 3 1 4 5 6 3 1 4 2 5 #7 5 1 2 3 5 1 5 1	['1 #7', '1 #7 1 1', '4 5 6 #6 7 #7', '6 5', '1 2', '#7 1', '4 5 6', '1 2 3']	['i V65', 'i V65 i(4) i', 'iv i64 iv6 V65/VII VII V65', 'ii%43 V', 'i ii%7(9)', 'V65 iM7(9)', 'ii%65 i64 ii%43', 'i #viio65 i6']	['#7 1 1', '4 5 6 #6 7 #7', '1 2', '#7 1', '4 5 6', '1 2 3']	['V65 i(4) i', 'iv i64 iv6 V65/VII VII V65', 'i ii%7(9)', 'V65 iM7(9)', 'ii%65 i64 ii%43', 'i #viio65 i6']	['1 #7', '1 #7', '6 5']	['i V65', 'i V65', 'ii%43 V']	('c11n02_allemande', 69)	('c11n02_allemande', 123)
435	c	i	8	8	3	37.5	1	2	1 5 1 2 1 #7 5 1	['1 2 1 #7']	['i V43 i V65']	['1 2']	['i V43']	['2 1 #7']	['V43 i V65']	('c11n03_seconde_allemande', 0)	('c11n03_seconde_allemande', 7)
436	c	III	12	11	3	27.3	3	0	7 5 1 2 3 7 5 1 4 5 1	['1 2 3', '4 5 5']	['I V43 I6', 'ii6 V V7']	['1 2 3', '4 5 5']	['I V43 I6', 'ii6 V V7']	[]	[]	('c11n03_seconde_allemande', 8)	('c11n03_seconde_allemande', 19)
437	c	i	3	3	0	0.0	0	0	#7 5 1	[]	[]	[]	[]	[]	[]	('c11n03_seconde_allemande', 21)	('c11n03_seconde_allemande', 23)
438	c	v	17	14	3	21.4	3	0	5 6 4 5 #3 1 4 2 5 3 #7 1 5 1	['5 6', '4 5', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65 i']	['5 6', '4 5', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65 i']	[]	[]	('c11n03_seconde_allemande', 24)	('c11n03_seconde_allemande', 40)
439	c	i	2	2	0	0.0	0	0	1 5	[]	[]	[]	[]	[]	[]	('c11n03_seconde_allemande', 41)	('c11n03_seconde_allemande', 42)
440	c	iv	8	7	1	14.3	1	0	3 #7 5 1 4 5 1	['4 5 5']	['ii6 V(4) V']	['4 5 5']	['ii6 V(4) V']	[]	[]	('c11n03_seconde_allemande', 43)	('c11n03_seconde_allemande', 50)
441	c	III	12	11	5	45.5	1	4	1 7 #4 2 5 4 3 2 3 5 1	['1 7', '5 4 3 2 3']	['V2/V V6', 'V V2 I6 V43 I6']	['2 3']	['V43 I6']	['1 7', '5 4 3 2']	['V2/V V6', 'V V2 I6 V43']	('c11n03_seconde_allemande', 51)	('c11n03_seconde_allemande', 63)
442	c	i	4	4	0	0.0	0	0	6 2 5 1	[]	[]	[]	[]	[]	[]	('c11n03_seconde_allemande', 65)	('c11n03_seconde_allemande', 68)
443	c	v	11	9	3	33.3	3	0	2 #7 1 5 #7 1 4 5 1	['#7 1', '#7 1', '4 4 5 5']	['V65 i', 'V65 i', 'iv7 ii%65 V V7']	['#7 1', '#7 1', '4 4 5 5']	['V65 i', 'V65 i', 'iv7 ii%65 V V7']	[]	[]	('c11n03_seconde_allemande', 69)	('c11n03_seconde_allemande', 79)
444	c	i	35	32	10	31.2	9	1	3 1 4 2 5 3 #7 1 2 3 4 5 2 #7 2 #7 5 3 1 3 2 3 7 3 4 5 #7 5 1 4 5 1	['#7 1 2 3 4 5', '3 2 3', '3 4 5', '4 5 5']	['V65 i #viio65 i6 ii%65 V', 'i6 V65/III III', 'III ii%65 V', 'ii%65 V V7']	['#7 1 2 3 4 5', '2 3', '3 4 5', '4 5 5']	['V65 i #viio65 i6 ii%65 V', 'V65/III III', 'III ii%65 V', 'ii%65 V V7']	['3 2']	['i6 V65/III']	('c11n03_seconde_allemande', 81)	('c11n03_seconde_allemande', 116)
445	c	i	24	24	15	62.5	7	8	1 4 5 6 4 5 4 3 4 3 2 1 2 3 2 3 1 6 4 7 5 3 2 1	['4 5 6', '4 5 4 3 4 3 2 1 2 3 2 3', '3 2']	['ii%65 i64 ii%43', 'ii%65 V V2 i6 V2 i6 V43 i V6/III III V65/III III', 'i6 V43']	['4 5 6', '4 5', '3 4', '1 2 3', '2 3']	['ii%65 i64 ii%43', 'ii%65 V', 'i6 V2', 'i V6/III III', 'V65/III III']	['5 4 3', '4 3 2 1', '3 2', '3 2']	['V V2 i6', 'V2 i6 V43 i', 'III V65/III', 'i6 V43']	('c11n04_courante', 0)	('c11n04_courante', 24)
446	c	v	6	5	0	0.0	0	0	2 5 1 5 1	[]	[]	[]	[]	[]	[]	('c11n04_courante', 25)	('c11n04_courante', 30)
447	c	i	12	12	7	58.3	1	6	5 6 5 4 3 2 1 #7 5 1 5 1	['5 6 5 4 3 2 1 #7']	['V ii%43 i64 V2 i6 V43 i V65']	['5 6']	['V ii%43']	['6 5 4 3 2 1 #7']	['ii%43 i64 V2 i6 V43 i V65']	('c11n04_courante', 31)	('c11n04_courante', 42)
448	c	III	9	8	2	25.0	1	1	7 1 7 5 3 1 5 1	['7 1 7']	['V6 I V6']	['7 1']	['V6 I']	['1 7']	['I V6']	('c11n04_courante', 43)	('c11n04_courante', 51)
449	c	i	29	20	6	30.0	4	2	#3 1 4 2 #7 1 5 3 4 3 6 4 5 1 4 3 6 4 5 1	['#7 1', '3 4 4 3 3', '4 5 5', '4 4 3 3', '4 5 5']	['V65 i', 'i6 iv7 ii%65 III+M7(9) i6', 'ii65 V V7', 'iv7 ii%65 III+M7(9) i6', 'ii65 V V7']	['#7 1', '3 4 4', '4 5 5', '4 5 5']	['V65 i', 'i6 iv7 ii%65', 'ii65 V V7', 'ii65 V V7']	['4 4 3 3', '4 4 3 3']	['iv7 ii%65 III+M7(9) i6', 'iv7 ii%65 III+M7(9) i6']	('c11n04_courante', 53)	('c11n04_courante', 82)
450	C	I	28	27	17	63.0	8	9	1 4 5 6 7 1 6 5 1 5 4 3 2 1 6 5 4 3 4 5 b7 6 7 1 5 1 6	['4 5 6 7 1', '6 5', '5 4 3 2 1', '6 5 4 3 4 5', 'b7 b7 6 7 1']	['ii65 V IV6 V65 I', 'V43/V V', 'V V2 I6 V43 I', 'vi vi2 V2 I6 ii65 V', 'v6 V2/IV IV6 V65 I']	['4 5 6 7 1', '3 4 5', '6 7 1']	['ii65 V IV6 V65 I', 'I6 ii65 V', 'IV6 V65 I']	['6 5', '5 4 3 2 1', '6 5 4 3', 'b7 b7 6']	['V43/V V', 'V V2 I6 V43 I', 'vi vi2 V2 I6', 'v6 V2/IV IV6']	('c11n05_seconde_courante', 0)	('c11n05_seconde_courante', 27)
451	C	V	7	6	2	33.3	2	0	7 5 3 4 5 1	['3 4 5 5']	['I6 ii65 V(4) V7']	['3 4 5 5']	['I6 ii65 V(4) V7']	[]	[]	('c11n05_seconde_courante', 28)	('c11n05_seconde_courante', 34)
452	C	I	7	6	1	16.7	1	0	5 3 1 6 3 4	['3 3']	['V(4)/vi V7/vi']	['3 3']	['V(4)/vi V7/vi']	[]	[]	('c11n05_seconde_courante', 35)	('c11n05_seconde_courante', 41)
453	C	ii	11	11	7	63.6	2	5	4 3 2 1 5 6 4 5 4 #3 1	['4 3 2 1', '5 6', '4 5 4 #3']	['V2 i6 V43 i', 'III+6 VI', 'ii65 V V2 I6']	['5 6', '4 5']	['III+6 VI', 'ii65 V']	['4 3 2 1', '5 4 #3']	['V2 i6 V43 i', 'V V2 I6']	('c11n05_seconde_courante', 42)	('c11n05_seconde_courante', 52)
454	C	I	12	12	4	33.3	1	3	5 3 7 5 1 6 3 4 3 2 1 5	['3 4 3 2 1']	['I6 ii65 I6 V43 I']	['3 4']	['I6 ii65']	['4 3 2 1']	['ii65 I6 V43 I']	('c11n05_seconde_courante', 53)	('c11n05_seconde_courante', 64)
455	C	ii	3	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('c11n05_seconde_courante', 66)	('c11n05_seconde_courante', 68)
456	C	I	15	14	3	21.4	2	1	#4 5 3 1 4 2 #4 2 5 2 1 4 5 1	['#4 5', '2 1', '4 5 5']	['V6/V V', 'V43 I', 'ii65 V(4) V']	['#4 5', '4 5 5']	['V6/V V', 'ii65 V(4) V']	['2 1']	['V43 I']	('c11n05_seconde_courante', 69)	('c11n05_seconde_courante', 83)
457	c	i	7	6	0	0.0	0	0	1 3 6 4 2 5	[]	[]	[]	[]	[]	[]	('c11n06_sarabande', 0)	('c11n06_sarabande', 6)
458	c	VII	6	5	2	40.0	0	2	4 3 2 5 1	['4 3 2']	['IV I6 ii7']	[]	[]	['4 3 2']	['IV I6 ii7']	('c11n06_sarabande', 7)	('c11n06_sarabande', 12)
459	c	v	9	6	1	16.7	0	1	#3 1 4 3 5 1	['4 4 4 3']	['iv ii%65 V2 i6']	[]	[]	['4 4 4 3']	['iv ii%65 V2 i6']	('c11n06_sarabande', 13)	('c11n06_sarabande', 21)
460	c	i	8	6	4	66.7	2	2	5 4 3 4 5 1	['5 5 4 3 4 5 5']	['V7 V V2 i6 ii%65 V(64) V']	['3 4 5 5']	['i6 ii%65 V(64) V']	['5 5 4 3']	['V7 V V2 i6']	('c11n06_sarabande', 22)	('c11n06_sarabande', 29)
461	c	iv	6	5	1	20.0	1	0	#7 1 3 5 1	['#7 1']	['V65 i']	['#7 1']	['V65 i']	[]	[]	('c11n06_sarabande', 30)	('c11n06_sarabande', 35)
462	c	VII	5	5	4	80.0	0	4	5 4 3 2 1	['5 4 3 2']	['V V2 I6 V43']	[]	[]	['5 4 3 2']	['V V2 I6 V43']	('c11n06_sarabande', 37)	('c11n06_sarabande', 41)
463	c	III	10	9	1	11.1	1	0	3 4 2 7 5 3 1 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('c11n06_sarabande', 42)	('c11n06_sarabande', 51)
464	c	i	4	4	0	0.0	0	0	1 #3 1 4	[]	[]	[]	[]	[]	[]	('c11n06_sarabande', 53)	('c11n06_sarabande', 56)
465	c	v	5	4	0	0.0	0	0	5 #7 5 1	[]	[]	[]	[]	[]	[]	('c11n06_sarabande', 57)	('c11n06_sarabande', 61)
466	c	i	7	5	1	20.0	0	1	4 #3 1 5 1	['4 4 #3']	['ii%65 V2 I6']	[]	[]	['4 4 #3']	['ii%65 V2 I6']	('c11n06_sarabande', 63)	('c11n06_sarabande', 69)
467	c	i	8	7	2	28.6	0	2	1 5 4 3 1 5 1	['5 4 3']	['V V2 i6']	[]	[]	['5 4 3']	['V V2 i6']	('c11n07_gigue', 0)	('c11n07_gigue', 7)
468	c	III	12	12	2	16.7	2	0	7 1 3 4 2 5 1 5 2 4 1 3	['7 1', '3 4']	['V6 I', 'I6 ii65']	['7 1', '3 4']	['V6 I', 'I6 ii65']	[]	[]	('c11n07_gigue', 9)	('c11n07_gigue', 20)
469	c	v	24	22	9	40.9	0	9	3 1 4 6 5 4 3 2 1 4 3 2 1 6 4 3 5 1 6 4 1 6	['6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	[]	[]	['6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	('c11n07_gigue', 21)	('c11n07_gigue', 44)
470	c	i	15	15	9	60.0	1	8	6 5 1 #7 5 3 2 5 4 3 2 1 #7 1 5	['6 5', '1 #7', '3 2', '5 4 3 2 1 #7 1']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43 i V65 i']	['#7 1']	['V65 i']	['6 5', '1 #7', '3 2', '5 4 3 2 1 #7']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43 i V65']	('c11n07_gigue', 45)	('c11n07_gigue', 59)
471	c	VII	14	13	7	53.8	3	4	4 2 5 4 3 6 4 5 4 3 4 5 1	['5 4 3', '4 5 4 3 4 5 5']	['V V2 iii', 'ii6 V V2 I6 IV V V7']	['4 5', '3 4 5 5']	['ii6 V', 'I6 IV V V7']	['5 4 3', '5 4 3']	['V V2 iii', 'V V2 I6']	('c11n07_gigue', 60)	('c11n07_gigue', 73)
472	c	v	20	19	9	47.4	4	5	1 3 4 2 5 4 3 2 1 #7 1 2 3 5 1 6 4 1 6	['3 4', '5 4 3 2 1 #7 1 2 3']	['i6 iv', 'V V2 i6 V43 i V6 #vio6 V43 i6']	['3 4', '#7 1 2 3']	['i6 iv', 'V6 #vio6 V43 i6']	['5 4 3 2 1 #7']	['V V2 i6 V43 i V6']	('c11n07_gigue', 74)	('c11n07_gigue', 93)
473	c	i	61	59	31	52.5	12	19	6 5 1 #7 5 3 2 5 4 3 2 #7 1 5 3 1 4 2 5 4 3 5 6 4 5 1 6 4 7 5 7 1 #3 4 6 7 2 3 5 6 5 4 5 6 5 4 3 2 1 4 3 2 1 6 4 3 4 5 1	['6 5', '1 #7', '3 2', '5 4 3 2', '#7 1', '5 4 3', '5 6', '4 5', '7 1', '#3 4', '6 7', '2 3', '5 6 6 5 4 5 6 5 4 3 2 1', '4 3 2 1', '4 3 4 5 5']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43', 'V65 i', 'V V2 i6', 'V ii%43', 'ii%65 V7', 'v6 V7/iv', 'V65/iv iv', 'iv6 V7/III', 'V65/III III', 'III+6 VIM7 ii%43 i64 ii%65 i64 ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6 ii%65 V(4) V']	['#7 1', '5 6', '4 5', '7 1', '#3 4', '6 7', '2 3', '5 6 6', '4 5 6', '3 4 5 5']	['V65 i', 'V ii%43', 'ii%65 V7', 'v6 V7/iv', 'V65/iv iv', 'iv6 V7/III', 'V65/III III', 'III+6 VIM7 ii%43', 'ii%65 i64 ii%43', 'i6 ii%65 V(4) V']	['6 5', '1 #7', '3 2', '5 4 3 2', '5 4 3', '6 6 5 4', '6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43', 'V V2 i6', 'VIM7 ii%43 i64 ii%65', 'ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	('c11n07_gigue', 94)	('c11n07_gigue', 154)
474	c	v	2	2	0	0.0	0	0	6 4	[]	[]	[]	[]	[]	[]	('c11n07_gigue', 155)	('c11n07_gigue', 156)
475	c	i	1	1	0	0.0	0	0	1	[]	[]	[]	[]	[]	[]	('c11n07_gigue', 157)	('c11n07_gigue', 157)
476	c	i	21	19	9	47.4	6	3	1 6 4 5 3 1 4 5 6 5 4 3 4 2 3 1 4 5 1	['4 5', '4 5 6 5 4 3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43 V V2 i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['4 5', '4 5 6', '3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43', 'i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['6 5 4 3']	['ii%43 V V2 i6']	('c11n08_Rondeau', 0)	('c11n08_Rondeau', 20)
477	c	III	4	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('c11n08_Rondeau', 21)	('c11n08_Rondeau', 24)
478	c	VII	4	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('c11n08_Rondeau', 26)	('c11n08_Rondeau', 29)
479	c	v	12	12	7	58.3	3	4	1 6 5 4 3 2 3 4 #7 1 5 1	['6 5 4 3 2 3 4', '#7 1']	['ii%43 i64 V2 i6 V43 i6 ii%65', 'V65 i']	['2 3 4', '#7 1']	['V43 i6 ii%65', 'V65 i']	['6 5 4 3 2']	['ii%43 i64 V2 i6 V43']	('c11n08_Rondeau', 30)	('c11n08_Rondeau', 41)
480	c	i	2	2	0	0.0	0	0	5 1	[]	[]	[]	[]	[]	[]	('c11n08_Rondeau', 42)	('c11n08_Rondeau', 43)
481	c	VII	9	9	3	33.3	0	3	5 4 3 1 4 2 1 5 1	['5 4 3', '2 1']	['V V2 I6', 'V43 I']	[]	[]	['5 4 3', '2 1']	['V V2 I6', 'V43 I']	('c11n08_Rondeau', 44)	('c11n08_Rondeau', 52)
482	c	III	11	11	6	54.5	2	4	3 4 3 2 1 3 4 2 1 5 1	['3 4 3 2 1', '3 4', '2 1']	['I6 IV I6 V43 I', 'I6 IV', 'V43 I']	['3 4', '3 4']	['I6 IV', 'I6 IV']	['4 3 2 1', '2 1']	['IV I6 V43 I', 'V43 I']	('c11n08_Rondeau', 53)	('c11n08_Rondeau', 63)
483	c	i	16	16	6	37.5	4	2	1 4 1 3 5 #6 #7 1 5 1 5 1 7 1 6 5	['5 #6 #7 1', '1 7 1', '6']	['V IV6 V65 i', 'i v6 i', 'ii%43']	['5 #6 #7 1', '7 1']	['V IV6 V65 i', 'v6 i']	['1 7', '6']	['i v6', 'ii%43']	('c11n08_Rondeau', 64)	('c11n08_Rondeau', 79)
484	c	v	15	11	6	54.5	4	2	1 3 5 #6 #7 1 7 6 4 5 1	['5 #6 #7 1 1 7 7 6 6', '4 5 5']	['V IV6 V65 i iv64 VII7 III64 VIM7 ii%43', 'ii%65 V(4) V']	['5 #6 #7 1 1', '4 5 5']	['V IV6 V65 i iv64', 'ii%65 V(4) V']	['1 1 7 7 6 6']	['i iv64 VII7 III64 VIM7 ii%43']	('c11n08_Rondeau', 81)	('c11n08_Rondeau', 95)
485	c	i	32	29	9	31.0	6	3	1 4 7 3 1 4 2 5 #7 5 1 5 1 4 5 1 4 5 6 5 4 3 4 2 3 1 4 5 1	['4 5', '4 5 6 5 4 3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43 V V2 i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['4 5', '4 5 6', '3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43', 'i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['6 5 4 3']	['ii%43 V V2 i6']	('c11n08_Rondeau', 97)	('c11n08_Rondeau', 130)
486	d	i	9	9	5	55.6	5	0	1 #3 4 5 6 4 5 #3 4	['#3 4 5 6', '4 5', '#3']	['V65/iv iv i64 ii%43', 'ii%65 V', 'V6/iv']	['#3 4 5 6', '4 5', '#3']	['V65/iv iv i64 ii%43', 'ii%65 V', 'V6/iv']	[]	[]	('c14n01_gravement', 0)	('c14n01_gravement', 8)
487	d	III	7	5	2	40.0	1	1	3 5 1 7 1	['1 1 7']	['I V2/V V6']	['7']	['V6']	['1 1 7']	['I V2/V V6']	('c14n01_gravement', 9)	('c14n01_gravement', 15)
488	d	i	5	5	4	80.0	1	3	3 2 1 #7 1	['3 2 1 #7']	['IV2 V43 i V65']	['#7']	['V65']	['3 2 1 #7']	['IV2 V43 i V65']	('c14n01_gravement', 16)	('c14n01_gravement', 20)
489	d	v	6	5	2	40.0	2	0	5 6 4 5 1	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	[]	[]	('c14n01_gravement', 21)	('c14n01_gravement', 26)
490	d	iv	11	10	5	50.0	5	0	#7 5 3 #7 1 2 3 4 5 1	['#7 1 2 3 4 5 5']	['V65 i #viio65 i6 ii%65 V(4) V7']	['#7 1 2 3 4 5 5']	['V65 i #viio65 i6 ii%65 V(4) V7']	[]	[]	('c14n01_gravement', 27)	('c14n01_gravement', 38)
491	d	i	15	15	10	66.7	6	4	4 3 2 1 #7 1 #6 #7 1 5 #6 2 3 #7 1	['4 3 2 1 #7 1', '#6 #7 1', '5 #6', '2 3', '#7']	['ii%65 i6 V43 i V65 i', 'IV6 V65 i', 'V iio/v', 'V43 i6', 'V65']	['#7 1', '#6 #7 1', '5 #6', '2 3', '#7']	['V65 i', 'IV6 V65 i', 'V iio/v', 'V43 i6', 'V65']	['4 3 2 1 #7']	['ii%65 i6 V43 i V65']	('c14n01_gravement', 40)	('c14n01_gravement', 55)
492	d	III	4	3	1	33.3	1	0	4 5 1	['4 5 5']	['ii65 V V7']	['4 5 5']	['ii65 V V7']	[]	[]	('c14n01_gravement', 56)	('c14n01_gravement', 59)
493	d	i	26	24	8	33.3	5	3	1 6 4 5 #7 5 1 4 5 1 6 7 6 5 4 6 4 5 #7 5 1 4 5 1	['4 5', '4 5 5', '6 7 6 5 4', '4 5', '4 5 5']	['ii%65 V', 'ii%65 V V7', 'iv6 V2/iv iv6 V43/iv iv', 'ii%65 V', 'ii%65 V V7']	['4 5', '4 5 5', '6 7', '4 5', '4 5 5']	['ii%65 V', 'ii%65 V V7', 'iv6 V2/iv', 'ii%65 V', 'ii%65 V V7']	['7 6 5 4']	['V2/iv iv6 V43/iv iv']	('c14n01_gravement', 61)	('c14n01_gravement', 86)
494	d	i	14	12	4	33.3	4	0	1 4 7 3 4 5 6 4 5 1 4 7	['3 3 4 5 6', '4 5']	['III i6 IV7(9) V7 VI', 'ii%65 V']	['3 3 4 5 6', '4 5']	['III i6 IV7(9) V7 VI', 'ii%65 V']	[]	[]	('c14n02_allemande', 0)	('c14n02_allemande', 14)
495	d	v	12	12	5	41.7	2	3	1 4 6 5 4 6 5 #7 1 4 5 1	['6 5 4', '6 5', '#7 1', '4 5']	['ii%43 i64 ii%65', 'ii%43 V', 'V65 i', 'ii%65 V']	['#7 1', '4 5']	['V65 i', 'ii%65 V']	['6 5 4', '6 5']	['ii%43 i64 ii%65', 'ii%43 V']	('c14n02_allemande', 15)	('c14n02_allemande', 26)
496	d	III	7	7	1	14.3	1	0	6 2 5 1 2 5 1	['1 2']	['I ii7']	['1 2']	['I ii7']	[]	[]	('c14n02_allemande', 28)	('c14n02_allemande', 35)
497	d	i	19	17	6	35.3	2	4	6 5 4 6 5 3 7 4 5 6 5 1 5 1 4 7 3	['6 6 5 4', '6 6 5', '4 5 6 5']	['VIM7 iv6 V43/iv iv', 'iv6 ii%43 V', 'iv i64 ii%43 V']	['4 5 6']	['iv i64 ii%43']	['6 6 5 4', '6 6 5', '6 5']	['VIM7 iv6 V43/iv iv', 'iv6 ii%43 V', 'ii%43 V']	('c14n02_allemande', 36)	('c14n02_allemande', 54)
498	d	VII	7	6	3	50.0	2	1	6 4 5 1 2 1	['4 5', '1 1 2']	['ii65 V', 'I I V43']	['4 5', '1 1 2']	['ii65 V', 'I I V43']	['2']	['V43']	('c14n02_allemande', 55)	('c14n02_allemande', 62)
499	d	III	3	3	1	33.3	1	0	7 1 5	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c14n02_allemande', 63)	('c14n02_allemande', 65)
500	d	i	7	7	3	42.9	1	2	4 3 2 #7 1 5 1	['4 3 2', '#7 1']	['iv i6 V43', 'V65 i']	['#7 1']	['V65 i']	['4 3 2']	['iv i6 V43']	('c14n02_allemande', 67)	('c14n02_allemande', 74)
501	d	iv	4	4	3	75.0	3	0	5 #6 #7 1	['5 #6 #7']	['V IV6 V65']	['5 #6 #7']	['V IV6 V65']	[]	[]	('c14n02_allemande', 75)	('c14n02_allemande', 78)
502	d	i	20	17	11	64.7	7	4	2 5 4 3 #7 1 2 3 4 6 4 5 4 3 4 5 1	['5 4 3', '#7 1 2 3 4', '4 5 4 3 4 5 5']	['V V2 i6', 'V65 i V43 i6 iv', 'ii%65 V V2 i6 ii%65 V V7']	['#7 1 2 3 4', '4 5', '3 4 5 5']	['V65 i V43 i6 iv', 'ii%65 V', 'i6 ii%65 V V7']	['5 4 3', '5 4 3']	['V V2 i6', 'V V2 i6']	('c14n02_allemande', 79)	('c14n02_allemande', 98)
503	d	i	13	10	7	70.0	2	5	1 7 #6 5 #3 4 5 1 7 6	['1 7 #6 5', '#3 #3 4 4 5', '1 1 7']	['i v6 V43/V V', 'V6/iv V65/iv iv ii%65 V', 'i i v6']	['#3 #3 4 4 5']	['V6/iv V65/iv iv ii%65 V']	['1 7 #6 5', '1 1 7']	['i v6 V43/V V', 'i i v6']	('c14n03_sarabande', 0)	('c14n03_sarabande', 12)
504	d	III	7	6	1	16.7	1	0	3 7 1 3 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c14n03_sarabande', 13)	('c14n03_sarabande', 19)
505	d	i	35	30	13	43.3	11	2	5 #3 5 4 #6 #4 #6 5 #6 #7 1 2 #7 5 1 5 #3 4 6 2 3 4 5 6 2 3 #7 1 5 1	['5 4', '#6 5 #6 #7 1 2', '#3 #3 4', '2 2 3 3 4 5 6', '2 3', '#7 1']	['V43/iv IV', 'V43/V V IV6 V65 i V43', 'V6/iv V65/iv iv(9)', 'V6/III V65/III III(9) III ii%65 i64 ii%43', 'V43 i6', 'V65 i']	['5 #6 #7 1 2', '#3 #3 4', '2 2 3 3 4 5 6', '2 3', '#7 1']	['V IV6 V65 i V43', 'V6/iv V65/iv iv(9)', 'V6/III V65/III III(9) III ii%65 i64 ii%43', 'V43 i6', 'V65 i']	['5 4', '#6 5']	['V43/iv IV', 'V43/V V']	('c14n03_sarabande', 20)	('c14n03_sarabande', 54)
506	d	i	8	6	4	66.7	0	4	1 #7 7 6 5 1	['1 #7 7 6 6 5 5']	['i V6 V2/iv iv6 ii%43 V(64) V']	[]	[]	['1 #7 7 6 6 5 5']	['i V6 V2/iv iv6 ii%43 V(64) V']	('c14n04_fuguete', 0)	('c14n04_fuguete', 7)
507	d	v	17	13	7	53.8	3	4	1 2 5 #3 4 3 2 #7 1 5 1 7 6	['1 2', '#3 4 3 2', '#7 1', '1 1 1 7 7']	['i ii%7', 'V65/iv iv i6 V43', 'V6 i', 'I i ii%2 v6 V2/iv']	['1 2', '#3 4', '#7 1']	['i ii%7', 'V65/iv iv', 'V6 i']	['4 3 2', '1 1 1 7 7']	['iv i6 V43', 'I i ii%2 v6 V2/iv']	('c14n04_fuguete', 8)	('c14n04_fuguete', 24)
508	d	i	11	10	5	50.0	5	0	#7 1 2 5 #3 4 5 1 #6 7	['#7 1 2', '#3 4 4 5', '#6']	['V65 i V43', 'V65/IV IV iv V43/iv', 'V65/VII']	['#7 1 2', '#3 4 4 5', '#6']	['V65 i V43', 'V65/IV IV iv V43/iv', 'V65/VII']	[]	[]	('c14n04_fuguete', 25)	('c14n04_fuguete', 35)
509	d	III	12	12	5	41.7	5	0	5 6 2 7 1 4 5 1 2 5 3 4	['5 6', '7 1', '4 5', '1 2', '3']	['v V43/V', 'V65 I', 'ii65 V7', 'I V43', 'V65/IV']	['5 6', '7 1', '4 5', '1 2', '3']	['v V43/V', 'V65 I', 'ii65 V7', 'I V43', 'V65/IV']	[]	[]	('c14n04_fuguete', 36)	('c14n04_fuguete', 48)
510	d	i	7	7	1	14.3	0	1	6 2 #7 5 1 6 5	['6']	['iv6']	[]	[]	['6']	['iv6']	('c14n04_fuguete', 49)	('c14n04_fuguete', 55)
